Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2013-06-27,53.5,54.3,53.05,54.3,232
2013-06-28,53.51,56.25,53.51,55.11,1824
2013-07-01,54.89,55.39,53.7,55,1058
2013-07-02,54.02,54.5,53.61,54.5,785
2013-07-03,54.5,54.5,53.8,53.8,338
2013-07-04,53.76,55,53.76,55,191
2013-07-05,53.9,55.4,53.7,55.16,1306
2013-07-08,54,56.5,54,55,1814
2013-07-09,55.1,55.1,55,55,120
2013-07-10,55,55,54,54.1,150
2013-07-11,54.3,56,54.3,55.1,62
2013-07-12,55.1,57,54.4,57,1089
2013-07-15,55.1,57,55.1,57,511
2013-07-16,56.4,57.5,56.02,57.5,968
2013-07-17,56.8,57.75,56.76,57.45,456
2013-07-18,57.3,57.3,56.5,57.1,420
2013-07-19,57.01,57.4,56.51,57.29,426
2013-07-22,56.37,57.29,56.37,57.2,375
2013-07-23,56.46,57.85,56.46,57.75,698
2013-07-24,57.7,57.75,56.8,56.81,721
2013-07-25,56.81,57.95,56.81,57.3,1180
2013-07-26,56.45,58,56.45,57.99,79
2013-07-29,57.32,57.69,56.8,57.58,415
2013-07-30,57.06,57.87,56,56.42,1437
2013-07-31,56.51,57.55,56.5,57.42,260
2013-08-01,57.4,57.4,56.44,57.35,165
2013-08-02,57.34,57.87,57.2,57.87,641
2013-08-05,57.86,57.86,57.2,57.85,249
2013-08-06,57.24,57.8,57.24,57.8,313
2013-08-07,57.8,60,57.8,59.88,2500
2013-08-08,59.07,62.9,59.07,62.39,4410
2013-08-09,62.09,62.3,61.5,61.98,1438
2013-08-12,61.46,63,61.35,63,2805
2013-08-13,62.91,65,62.9,64.4,2117
2013-08-14,63.89,64,62.52,63.8,1002
2013-08-16,63.79,63.79,62.55,63.4,241
2013-08-19,63.3,63.3,62.31,63.09,547
2013-08-20,62.45,62.8,62.44,62.52,447
2013-08-21,62.53,63.85,62.53,63.85,1324
2013-08-22,62.9,63.85,62.9,63.85,428
2013-08-23,63.17,63.85,63.17,63.8,194
2013-08-26,63.16,63.8,62.57,63.79,551
2013-08-27,62.63,63.68,62.62,63.68,193
2013-08-28,62.63,63.67,62.63,62.67,453
2013-08-29,62.68,63.5,62.68,63.47,720
2013-08-30,62.96,63.47,62.8,63.44,295
